date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:30	29/29	---M--	200	added ('OK')	text/plain	date:Fri,%2005%20Nov%202021%2022:20:51%20GMT	https://hartleysmarket.com/robots.txt		(from )
14:39:31	230023/230023	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20May%202025%2013:39:33%20GMT	https://hartleysmarket.com/	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/index.html	(from )
14:39:32	7816/7816	---M--	200	added ('OK')	font/woff2	date:Tue,%2013%20Feb%202024%2015:28:13%20GMT	https://hartleysmarket.com/wp-content/astra-local-fonts/poppins/pxiByp8kv8JHgFVrLCz7Z1xlFQ.woff2	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/astra-local-fonts/poppins/pxiByp8kv8JHgFVrLCz7Z1xlFQ.woff2	(from https://hartleysmarket.com/)
14:39:32	45739/45739	---M--	200	added ('OK')	text/css	date:Sat,%2015%20Mar%202025%2010:47:46%20GMT	https://hartleysmarket.com/wp-content/themes/astra/assets/css/minified/main.min.css?ver=4.9.0	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/themes/astra/assets/css/minified/main.mind227.css	(from https://hartleysmarket.com/)
14:39:33	4900/4900	---M--	200	added ('OK')	text/css	date:Tue,%2013%20Feb%202024%2015:28:13%20GMT	https://hartleysmarket.com/wp-content/astra-local-fonts/astra-local-fonts.css?ver=4.9.0	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/astra-local-fonts/astra-local-fontsd227.css	(from https://hartleysmarket.com/)
14:39:35	110147/110147	---M--	200	added ('OK')	text/css	date:Tue,%2030%20Jan%202024%2022:05:31%20GMT	https://hartleysmarket.com/wp-includes/css/dist/block-library/style.min.css?ver=6.4.5	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-includes/css/dist/block-library/style.min75e4.css	(from https://hartleysmarket.com/)
14:39:35	1122/1122	---MC-	200	added ('OK')	application/rss+xml	etag:%22e5b4636758984275cc80614681169818%22	https://hartleysmarket.com/feed/	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/feed/index.html	(from https://hartleysmarket.com/)
14:39:35	777/777	---MC-	200	added ('OK')	application/rss+xml	etag:%22e5b4636758984275cc80614681169818%22	https://hartleysmarket.com/comments/feed/	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/comments/feed/index.html	(from https://hartleysmarket.com/)
14:39:35	42450/42450	---M--	200	added ('OK')	text/css	date:Sat,%2015%20Mar%202025%2010:55:43%20GMT	https://hartleysmarket.com/wp-content/plugins/wp-whatsapp/assets/dist/css/style.css?ver=6.4.5	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/wp-whatsapp/assets/dist/css/style75e4.css	(from https://hartleysmarket.com/)
14:39:36	1387/1387	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202024%2000:46:32%20GMT	https://hartleysmarket.com/wp-content/themes/astra-child/style.css?ver=6.4.5	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/themes/astra-child/style75e4.css	(from https://hartleysmarket.com/)
14:39:36	41151/41151	---M--	200	added ('OK')	text/css	date:Tue,%2013%20Feb%202024%2015:26:37%20GMT	https://hartleysmarket.com/wp-content/uploads/astra-addon/astra-addon-65cb8a2da05f62-19070877.css?ver=4.5.1	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/astra-addon/astra-addon-65cb8a2da05f62-190708778686.css	(from https://hartleysmarket.com/)
14:39:37	17679/17679	---M--	200	added ('OK')	text/css	date:Tue,%2020%20Jul%202021%2012:22:58%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.minb683.css	(from https://hartleysmarket.com/)
14:39:37	122691/122691	---M--	200	added ('OK')	text/css	date:Tue,%2020%20Jul%202021%2012:22:58%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.3.1	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/css/frontend.min3d36.css	(from https://hartleysmarket.com/)
14:39:38	250/250	---M--	302	error ('Found')	text/html	date:Thu,%2022%20May%202025%2013:39:41%20GMT	http://hartleysmarket.com/wp-content/uploads/2023/11/HARTLEYS.png	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/11/HARTLEYS.a.delayed	(from https://hartleysmarket.com/)
